name,bus,pgini_mw,qgini_mvar,sgn_mva,q_min_attr,q_min_mvar_pf,q_max_attr,q_max_mvar_pf,control_attr,control_value,usetp_pu,p_result_mw,q_result_mvar,outserv,desc
gen_DE0_16_ror,DE0_16,0.8259812593460083,0.0,1.9600000381469727,q_min,-0.3979949653148651,q_max,0.3979949653148651,av_mode,constq,1.0,0.8259812593460084,-5.551115123125783e-17,0.0,[]
gen_DE0_16_waste,DE0_16,0.014953960664570332,0.0,48.76100158691406,q_min,-9.90134334564209,q_max,9.90134334564209,av_mode,constq,1.0,0.014953960664570335,-8.673617379884035e-19,0.0,[]
gen_DE0_17_0_onwind,DE0_17,418.71490478515625,0.0,2031.7332763671875,q_min,-412.56103515625,q_max,412.56103515625,av_mode,constq,1.0,418.7149047851563,0.0,0.0,[]
gen_DE0_17_0_solar,DE0_17,-0.0,0.0,23660.6640625,q_min,-4804.5029296875,q_max,4804.5029296875,av_mode,constq,1.0,0.0,0.0,0.0,[]
gen_DE0_17_0_solar-hsat,DE0_17,-0.0,0.0,1.0,q_min,-0.039639294147491455,q_max,0.039639294147491455,av_mode,constq,1.0,0.0,0.0,0.0,[]
gen_DE0_17_CCGT,DE0_17,0.004346940200775862,0.0,343.1840515136719,q_min,-69.68649291992188,q_max,69.68649291992188,av_mode,constv,1.0,0.004346840426364906,1188.1520855688116,0.0,[]
gen_DE0_17_OCGT,DE0_17,0.003579947864636779,0.0,66.58123779296875,q_min,-13.5198974609375,q_max,13.5198974609375,av_mode,constq,1.0,0.0035799478646367793,0.0,0.0,[]
gen_DE0_17_biomass,DE0_17,146.61363220214844,0.0,146.64895629882812,q_min,-29.778339385986328,q_max,29.778339385986328,av_mode,constq,1.0,146.61363220214847,7.105427357601002e-15,0.0,[]
gen_DE0_17_oil,DE0_17,0.001671217498369515,0.0,57.437198638916016,q_min,-11.663121223449707,q_max,11.663121223449707,av_mode,constq,1.0,0.0016712174983695152,0.0,0.0,[]
gen_DE0_17_ror,DE0_17,32.605323791503906,0.0,76.77410125732422,q_min,-15.589646339416504,q_max,15.589646339416504,av_mode,constq,1.0,32.605323791503906,-1.7763568394002505e-15,0.0,[]
gen_DE0_17_waste,DE0_17,0.01677827723324299,0.0,28.200000762939453,q_min,-5.726254463195801,q_max,5.726254463195801,av_mode,constq,1.0,0.01677827723324299,-8.673617379884035e-19,0.0,[]
gen_DE0_18_0_onwind,DE0_18,540.2919921875,0.0,1497.5008544921875,q_min,-304.08050537109375,q_max,304.08050537109375,av_mode,constq,1.0,540.2919921875,-5.684341886080802e-14,0.0,[]
