name,from_bus,to_bus,type,rated_current_ka_pf,rated_mva_from_current,apparent_from_mva,apparent_to_mva,loading_calc_percent,length_km,p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,i_from_ka,i_to_ka,loading_percent,outserv
120,FR0_2,FR0_8,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1488.5075368092087,1445.1655944479996,42.48683671329567,221.778076171875,1475.3992490144176,-197.10845528670256,-1436.5023926613435,158.00149130459283,2.261553228720869,2.195701960076647,42.48683670569931,0.0
121,FR0_3,FR0_6,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1018.9876751838359,1055.1941679061572,30.11866665368264,185.8438720703125,-1018.1626946186964,40.995237081323694,1034.2290536154853,-209.29643246072106,1.548191601214966,1.6032016757073762,30.118666647792548,0.0
122,FR0_4,FR0_7,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4062.8085692318573,4023.7604460509506,115.96574421675743,205.92276000976562,4032.588418702296,494.6151186244994,-3755.579939435,1444.3917217007122,6.172799001821658,6.1134715164905735,115.96574419600809,0.0
123,FR0_5,FR0_8,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2362.170176010885,2414.913141591277,68.9294597348966,272.2490539550781,-2285.6140690410202,596.5033678337844,2414.8009085266153,23.282044783147057,3.5889462809180204,3.669080926627065,68.92945972258624,0.0
124,FR0_7,FR0_9,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,911.9765888517312,956.376071781143,27.29807743222519,229.0010528564453,-911.9466292361957,-7.392160602975935,927.8698637485295,-231.7600194658587,1.3856050762472991,1.4530631115539434,27.298077427337645,0.0
125,NL0_0,NL0_1,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3541.9404739077,3566.8712105247814,101.81008221414612,128.5571746826172,-3434.964201897593,863.9231750494571,3566.857073049172,10.042554934508416,5.381421804575372,5.419300140127627,101.81008219868622,0.0
126,NL0_0,NL0_1,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3541.9404739077,3566.8712105247814,101.81008221414612,128.5571746826172,-3434.964201897593,863.9231750494571,3566.857073049172,10.042554934508416,5.381421804575372,5.419300140127627,101.81008219868622,0.0
127,PL0_0,PL0_1,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,363.80042894161767,327.9840141934266,10.384045117972835,206.42172241210938,305.60386892812835,-197.37534647028323,-304.0351068937963,-123.02913208875255,0.5527375672777297,0.49832015492825255,10.384045117221028,0.0
128,PL0_0,PL0_2,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,618.9311128509803,679.8638138584837,19.405520047686693,332.4476013183594,-599.5341345209603,-153.73530498605732,609.5124364927276,-301.18000457351354,0.9403685383907275,1.03294619975673,19.40552004591068,0.0
129,PL0_1,PL0_2,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,892.1623445553192,948.4585444032816,27.072085501007066,292.1366882324219,-890.9807346033572,-45.90184754567256,910.5121230759636,-265.5960921837763,1.3555004467314367,1.4410336733587341,27.072085498529397,0.0
13,BE0_1,FR0_0,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3603.874521505444,3580.2277344629224,102.8662768202257,121.86457824707031,3603.8677513128614,-6.985542446596867,-3476.280890887111,856.4471952611108,5.475520854608672,5.439593278640786,102.86627680215568,0.0
14,BE0_1,FR0_3,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1499.5926920026707,1449.0563305923056,42.80324302431493,258.5914001464844,1486.3973312859841,-198.49739407287046,-1440.3699629413363,158.42543699169835,2.278395379606442,2.201613322070504,42.803243016795875,0.0
15,BE0_1,NL0_0,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,9052.239143226312,9074.200876515197,259.0071473676132,120.17672729492188,-8011.431860597277,4214.260676460999,8812.751031350419,2162.5311111707247,13.753454487348677,13.786821889217432,259.0071473263735,0.0
16,CH0_0,DE0_14,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2673.8072034121096,2697.07191089496,76.98318688251172,119.34326934814453,-2623.9406047408497,513.9850813114224,2693.7156622458865,-134.50956661069722,4.062429758959223,4.097776824907748,76.98318686698613,0.0
17,CH0_0,DE0_35,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3266.082712457577,3291.4382668674525,93.94833196213429,130.55076599121094,-3177.296740507081,756.3608314669161,3291.277910339737,-32.48971389706031,4.962299297188672,5.000823076507712,93.94833194611485,0.0
18,CH0_0,FR0_1,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2681.8388716456034,2631.8646291055747,76.54838649673604,258.94482421875,2680.132068349566,95.66519572781328,-2528.3541923333023,730.846429865837,4.074632616369508,3.9987046100396424,76.54838648450605,0.0
19,CH0_0,FR0_6,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,952.7657500783152,992.7659040846306,28.336761365540507,205.7661590576172,-952.648794143299,14.928145886640891,968.2356254681299,-219.3260447081316,1.4475777952486468,1.508351741719611,28.336761359998892,0.0
2,AT0_0,CZ0_0,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1001.57098142102,950.2338999089391,28.588086853512873,265.0067138671875,970.2485710718887,-248.51990092872478,-950.1258736467817,-14.327901559254855,1.5217296729893255,1.443731047078039,28.588086853512877,0.0
20,CZ0_0,DE0_21,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1634.6096130129208,1680.9788900773547,47.98059388688728,237.293212890625,-1618.5968714860885,228.23837225518804,1672.046768614428,-173.05962108979853,2.483532368593801,2.5539831963554835,47.9805938832706,0.0
21,CZ0_0,DE0_8,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3411.116492012783,3453.889506123097,98.58521763818698,223.82827758789062,-3222.6689403654527,1118.0879316428588,3440.3498933842925,305.52468246925105,5.1826553285361845,5.247642199734243,98.5852176276872,0.0
22,CZ0_0,PL0_1,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,627.4490068223392,681.55440190589,19.45377491811454,289.9661560058594,-615.6907863357474,-120.90124806472834,624.84489217862,-272.1860824428469,0.9533101394240939,1.0355147825877862,19.453774916909172,0.0
23,DE0_0,DE0_14,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3192.6811007800156,3161.689885248641,91.1294818817248,159.94374084472656,3192.5462474309697,29.34398221660109,-3060.895962334155,791.9588614631654,4.850777084871669,4.803690805195478,91.12948184609267,0.0
24,DE0_0,DE0_15,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,131.7100982034949,117.27070048110663,3.75943372638851,124.9872055053711,73.07296643680205,-109.58052539069283,-73.01844316837663,-91.7645037506114,0.20011279111328067,0.17817439598428822,3.759433724918551,0.0
25,DE0_0,DE0_20,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2582.901090678861,2600.613572741612,74.22995281320888,90.7432632446289,-2544.776181485753,442.1450331880224,2594.0576717904523,-184.54200105393204,3.924312208975093,3.9512235408343535,74.22995277546221,0.0
26,DE0_0,DE0_27,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2871.725000461154,2882.733416895175,82.28256891069071,147.3837432861328,-2779.326363249199,722.5990899673195,2879.450382010934,-137.54072277409387,4.363134740543531,4.417007604972083,82.98043948601808,0.0
27,DE0_0,DE0_32,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2359.430371901488,2344.557131351524,67.3458013939623,76.14380645751953,2350.3709930925265,-206.56203591280706,-2316.35595824977,362.5509851759836,3.5847835784707054,3.5621860278912787,67.3458013676297,0.0
28,DE0_0,DE0_7,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2931.7993952553184,2918.5051502807355,83.68307119852878,68.0989761352539,2923.846110483206,-215.80457880147128,-2876.8054656060535,491.5919296269175,4.454408340523144,4.434209825556043,83.68307116580823,0.0
29,DE0_1,DE0_11,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3362.828883503978,3343.775564297205,95.98605189091576,97.85314178466797,3360.7467696342815,-118.31842680390764,-3271.700158585182,690.51654339689,5.109289896868586,5.080341373084235,95.98605187511488,0.0
3,AT0_0,DE0_13,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,407.31189603950673,360.0785835030956,11.62600362475123,308.9637145996094,299.0440530967933,-276.5422842220339,-296.7999153544599,-203.8783866504276,0.6188464021645951,0.5470828081403375,11.626003624751231,0.0
30,DE0_1,DE0_24,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3150.8394836962466,3174.9433450578385,90.62318875764433,123.95087432861328,-3073.5869234260836,693.435560209751,3174.204520216294,-68.49020488729161,4.787205325752289,4.823827354310568,90.62318874316195,0.0
31,DE0_1,DE0_31,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2537.477025635923,2527.637040681207,72.42783082108856,50.36495590209961,2526.071799835606,-240.31420620811082,-2500.020100606714,372.6238129616056,3.8552974830848052,3.8403471727054472,72.42783080916575,0.0
32,DE0_1,DE0_5,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,3277.7644772534536,3307.709149496809,94.4127557667571,154.60289001464844,-3170.881529595882,830.210993430156,3307.4652365662755,40.168726274224696,4.980047902555136,5.025544125179284,94.41275575218054,0.0
