name,from_bus,to_bus,type,rated_current_ka_pf,rated_mva_from_current,apparent_from_mva,apparent_to_mva,loading_calc_percent,length_km,p_from_mw,q_from_mvar,p_to_mw,q_to_mvar,i_from_ka,i_to_ka,loading_percent,outserv
117,FR0_11,FR0_7,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1503.8449610041487,1563.6680337648665,44.63216126320724,306.09033203125,-1492.7294090719452,182.5063780509896,1552.2245820761154,-188.82946437649105,2.2848560343558093,2.37574779004568,44.63216126320723,0.0
118,FR0_11,FR0_8,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1670.9959196949783,1624.8998599560807,47.69564750800706,235.8882598876953,1661.8389635653919,-174.69580078860037,-1609.3540284574005,224.23016294251516,2.538815642238584,2.468779925136391,47.69564750800706,0.0
119,FR0_2,FR0_7,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1828.150347130966,1882.5484618645523,53.73404374932442,278.7790222167969,-1799.01800536996,325.0660057123207,1878.498941659614,-123.41165849425181,2.777587092197819,2.860236476894777,53.73404374932442,0.0
12,BE0_0,NL0_1,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,5535.487670376284,5577.2689242948645,159.1933586044226,234.69464111328125,-4723.607729636929,2886.0273327538166,5324.292593508944,1660.6736683078323,8.410303412072638,8.473783459959407,159.19335860442257,0.0
120,FR0_2,FR0_8,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1556.875095569566,1513.5302432470799,44.4382687576134,221.778076171875,1545.2430837228355,-189.95756213293285,-1502.5806601734919,181.72825013232847,2.3654269882150354,2.299571298329846,44.438268757613415,0.0
121,FR0_3,FR0_6,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,394.1449503822939,360.4746657385099,11.250176256520348,185.8438720703125,348.10991212401564,-184.8505639506438,-346.2775211104252,-100.16917196877225,0.5988412979024978,0.5476845928951818,11.250176256520351,0.0
122,FR0_4,FR0_7,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4204.965415011042,4166.034388762074,120.0233620285183,205.92276000976562,4167.3988693914625,560.8215445520448,-3870.5280477696,1541.0565076521477,6.388783984972873,6.329634410013214,120.02336202851833,0.0
123,FR0_5,FR0_8,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2509.8090946476427,2562.404695665217,73.13934743755651,272.2490539550781,-2415.5418554344624,681.3950661842613,2561.322602538426,74.46039277990059,3.8132604116036504,3.8931711600396692,73.13934743755652,0.0
124,FR0_7,FR0_9,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,767.2363587780251,811.309860165826,23.157416875861227,229.0010528564453,-765.9201122404559,-44.922287302963355,777.1035893614223,-233.095904305258,1.1656950480856871,1.2326578056919404,23.157416875861227,0.0
125,NL0_0,NL0_1,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2875.9164046252463,2900.942618574318,82.80231863267038,128.5571746826172,-2812.3224151250106,601.4464230320352,2899.3832946072203,-95.10303472235871,4.3695029220453865,4.407526320361948,82.80231863267036,0.0
126,NL0_0,NL0_1,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2875.9164046252463,2900.942618574318,82.80231863267038,128.5571746826172,-2812.3224151250106,601.4464230320352,2899.3832946072203,-95.10303472235871,4.3695029220453865,4.407526320361948,82.80231863267036,0.0
127,PL0_0,PL0_1,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,701.9936547354166,662.4440398177196,20.03717753854828,206.42172241210938,667.6010321437691,-217.03445157246682,-660.1473789434621,-55.11391806157093,1.0665690145550055,1.0064795913469042,20.037177538548285,0.0
128,PL0_0,PL0_2,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,588.9188534994804,649.2418872772153,18.531470865985007,332.4476013183594,-566.0932365179308,-162.36952785481805,574.9765874206417,-301.5243806284881,0.894769627891502,0.9864209957596868,18.53147086598501,0.0
129,PL0_1,PL0_2,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1097.081626655729,1153.900681352573,32.936070943301715,292.1366882324219,-1096.8555490211443,22.27106030489682,1126.7369675265215,-248.8987513730645,1.6668430854544152,1.753170707886844,32.93607094330172,0.0
13,BE0_1,FR0_0,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2828.7053001226222,2804.964739459465,80.74043108573689,121.86457824707031,2826.2957720167037,-116.72996197342809,-2747.872925489248,563.0466898704457,4.297773069694519,4.261703019458765,80.74043108573689,0.0
14,BE0_1,FR0_3,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1428.0654312744232,1377.541825521671,40.76162282961658,258.5914001464844,1412.8331721656093,-208.02236329170478,-1371.2509650620746,131.50008318593103,2.169720950438651,2.092958273118172,40.76162282961659,0.0
15,BE0_1,NL0_0,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,8145.997909375027,8168.275276686126,233.14909016432898,120.17672729492188,-7355.370939768129,3500.828513074701,8004.460254201781,1627.6784186766617,12.376563383673162,12.410410341604473,233.14909016432898,0.0
16,CH0_0,DE0_14,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2539.415879939815,2562.6921429953395,73.14755211739627,119.34326934814453,-2495.5499755390138,469.96098867643684,2558.5077138074225,-146.38749317466306,3.858243268072797,3.893607891074996,73.14755211739629,0.0
17,CH0_0,DE0_35,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,2231.7399948776188,2257.221217661184,64.42842036670825,130.55076599121094,-2198.33419748321,384.6948932754422,2251.685293361865,-157.9903956502668,3.390778123168019,3.429492835887419,64.42842036670824,0.0
18,CH0_0,FR0_1,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1236.661719207191,1186.1639946416494,35.298339601403065,258.94482421875,1215.2721070956682,-229.01072784422243,-1184.4556140328968,63.638986244192424,1.8789130960020457,1.8021897410773637,35.29833960140308,0.0
19,CH0_0,FR0_6,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1727.4171467990718,1767.6179830384738,50.45355482567958,205.7661590576172,-1708.3706871463407,255.81163842676455,1759.6996852803481,-167.12376128260826,2.6245388281768935,2.6856176798202274,50.45355482567959,0.0
2,AT0_0,CZ0_0,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,316.92566087879777,357.8627647375047,10.21456490825935,265.0067138671875,-263.9521544209334,-175.4170308151704,265.47118416337287,-239.98085082870094,0.4815187253196684,0.5437162198793213,10.214564908259351,0.0
20,CZ0_0,DE0_21,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1974.8864440241277,2021.1625026679135,57.69053840732721,237.293212890625,-1940.0244370591092,369.43423014624733,2017.9871845158807,-113.25010075267778,3.0005295265165084,3.0708387236613097,57.69053840732721,0.0
21,CZ0_0,DE0_8,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,4316.147029097553,4358.013294683358,124.39184529928006,223.82827758789062,-3946.2913966803876,1748.1159541843856,4294.177719746958,743.180723556331,6.55770697134599,6.621316181098435,124.39184529928009,0.0
22,CZ0_0,PL0_1,Al_St_240_40_4-bundle_380.0,5.32295036315918,3503.455780560384,1490.8212084142879,1547.4926636869623,44.170463696831305,289.9661560058594,-1480.4178919503074,175.81450637318034,1535.53747438383,-191.98491849074543,2.265068489451559,2.3511718577595757,44.170463696831305,0.0
